Unnamed: 0,combined,model,all average,all count total,all count correct,all lower interval,all upper interval,met average,met count total,met count correct,met lower interval,met upper interval,sim average,sim count total,sim count correct,sim lower interval,sim upper interval,not neg pairs average,not neg pairs count total,not neg pairs count correct,not neg pairs lower interval,not neg pairs upper interval,neg pairs average,neg pairs count total,neg pairs count correct,neg pairs lower interval,neg pairs upper interval,neg average,neg count total,neg count correct,neg lower interval,neg upper interval,intens average,intens count total,intens count correct,intens lower interval,intens upper interval,neg not average,neg not count total,neg not count correct,neg not lower interval,neg not upper interval,intens not average,intens not count total,intens not count correct,intens not lower interval,intens not upper interval,neg antonym average,neg antonym count total,neg antonym count correct,neg antonym lower interval,neg antonym upper interval,intens antonym average,intens antonym count total,intens antonym count correct,intens antonym lower interval,intens antonym upper interval,past tense average,past tense count total,past tense count correct,past tense lower interval,past tense upper interval,present tense average,present tense count total,present tense count correct,present tense lower interval,present tense upper interval,low concreteness average,low concreteness count total,low concreteness count correct,low concreteness lower interval,low concreteness upper interval,high concreteness average,high concreteness count total,high concreteness count correct,high concreteness lower interval,high concreteness upper interval,litneg originals average,litneg originals count total,litneg originals count correct,litneg originals lower interval,litneg originals upper interval,litneg originals intens average,litneg originals intens count total,litneg originals intens count correct,litneg originals intens lower interval,litneg originals intens upper interval,litneg originals neg average,litneg originals neg count total,litneg originals neg count correct,litneg originals neg lower interval,litneg originals neg upper interval
33.0,False,ms-word2dm-d10 add_lem,0.5416114657352764,8303,4497,0.5308333105035121,0.552332285980019,0.5592363840539023,1781,996,0.5359408388220448,0.5822707094698254,0.5367985280588776,6522,3501,0.5246101293200652,0.5489135382538181,,0,0,0.0,1.0,,0,0,0.0,1.0,0.49800796812749004,1506,750,0.4727704644920765,0.5232447095060133,0.5419141914191419,1515,821,0.5165049807960713,0.5670096997904437,0.6460554371002132,938,606,0.6146428714089883,0.6764992128490764,0.3801916932907348,939,357,0.349257468130809,0.4121107694111058,0.2535211267605634,568,144,0.2190394814957683,0.2912578706709823,0.8055555555555556,576,464,0.770979652316755,0.8361089361105645,0.5388172304697006,4109,2214,0.5234866941694439,0.554031458241128,0.5457911626758825,4051,2211,0.5303650497534806,0.5611003140618744,0.5670588235294117,850,482,0.5329537633292324,0.6000637644323271,0.5422535211267606,852,462,0.5082190118994433,0.5757309502578576,0.5147679324894515,237,122,0.4500673620308191,0.5781568094035257,0.4224137931034483,116,49,0.335801488932063,0.51729967307354,0.6068376068376068,117,71,0.5128620777714279,0.6928644341126788
36.0,False,ms-word2dm-d10 mult_lem,0.5099361676502469,8303,4234,0.4991569020186021,0.5207161240297818,0.5345311622683886,1781,952,0.5112314737574748,0.5578426392114382,0.5032198712051518,6522,3282,0.4910299563679139,0.5154100767267747,,0,0,0.0,1.0,,0,0,0.0,1.0,0.5511288180610889,1506,830,0.5259012585925684,0.5763768837654958,0.4514851485148515,1515,684,0.4263881203448576,0.47689300583370736,0.582089552238806,938,546,0.5501222125195802,0.6135762643629721,0.3844515441959531,939,361,0.35351987955671393,0.4163724195355456,0.5,568,284,0.45860454442463566,0.5413954555758076,0.5607638888888888,576,323,0.5196606246473672,0.6016212616914292,0.4962277926502799,4109,2039,0.48089424773001926,0.5115608022302232,0.5245618365835596,4051,2125,0.5091341920504961,0.5399930275821454,0.5329411764705883,850,453,0.4988230874038626,0.5664938016243757,0.5164319248826291,852,440,0.4823878036106273,0.5498992374170688,0.459915611814346,237,109,0.39648403313783975,0.5253543446725782,0.41379310344827586,116,48,0.32713350714858663,0.5086497419458305,0.5128205128205128,117,60,0.4228893991142053,0.6028363706097001
39.0,False,sbertall_long,0.5735455543358946,9110,5225,0.5633389839572088,0.583701881224955,0.6371134020618556,1940,1236,0.6154425046491794,0.6582705812345169,0.5563458856345885,7170,3989,0.5447716938765009,0.5678549007442094,,0,0,0.0,1.0,,0,0,0.0,1.0,0.13402061855670103,1649,221,0.11818132531271504,0.15153889457268896,0.9068360556563824,1653,1499,0.891784678240868,0.9202292052969424,0.17006802721088435,1029,175,0.1480994740941171,0.19427625285806155,0.8746355685131195,1029,900,0.8528750756033138,0.8936997897008353,0.07419354838709677,620,46,0.05538453720394282,0.09739406701303932,0.9599358974358975,624,599,0.9417119110571173,0.9729911995357267,0.5623052959501558,4494,2527,0.5477333289877717,0.5767738726630558,0.5864003590664273,4456,2613,0.5718179718255205,0.6008819623322113,0.5762897914379802,911,525,0.5439214504447558,0.6081574932543059,0.5828759604829857,911,531,0.5505098473781039,0.6147467778395168,0.51171875,256,131,0.4491499456240704,0.5734704625802513,0.8968253968253969,126,113,0.8303072961637883,0.9422194973380015,0.11904761904761904,126,15,0.06976008998258386,0.18949571580875124
42.0,False,sbertpara_long,0.5812294182217344,9110,5295,0.5710231317594996,0.5913310331681043,0.6659793814432989,1940,1292,0.6446093653197876,0.6868855630078453,0.5582984658298465,7170,4003,0.5467243594650897,0.5698075735470346,,0,0,0.0,1.0,,0,0,0.0,1.0,0.1091570648878108,1649,180,0.09483201759524285,0.1251599437962496,0.9503932244404114,1653,1571,0.9385804402518851,0.960170666813316,0.12050534499514091,1029,124,0.10178122416194132,0.14178475873085167,0.9504373177842566,1029,978,0.935497517779664,0.9622279948928923,0.09032258064516129,620,56,0.06995757468195432,0.11591567919561642,0.9503205128205128,624,593,0.9304906515431095,0.9649669849758756,0.5678682688028482,4494,2552,0.5532966887257429,0.5823372823959472,0.5947037701974865,4456,2650,0.5801220451454667,0.6090734475671378,0.605927552140505,911,552,0.5735699091962859,0.6372548578140227,0.5982436882546652,911,545,0.5658830890162205,0.6301225567194116,0.54296875,256,139,0.48044320194588996,0.6036397137105943,0.9126984126984127,126,115,0.850129612256173,0.9540094558415906,0.16666666666666666,126,21,0.11009097981128917,0.24144113376485973
45.0,False,sbert2_long,0.6165751920965972,9110,5617,0.6065346006875086,0.6265132284972579,0.7288659793814433,1940,1414,0.7085371958342833,0.7482320351510234,0.5861924686192469,7170,4203,0.574689260492584,0.5975631399483643,,0,0,0.0,1.0,,0,0,0.0,1.0,0.14614918132201335,1649,241,0.12970695673999139,0.16398107540621656,0.9298245614035088,1653,1537,0.9162965295522514,0.9414045464101389,0.17201166180758018,1029,177,0.15004843521594113,0.19622332373140167,0.924198250728863,1029,951,0.9063409009165071,0.9391871423463618,0.1032258064516129,620,64,0.08123886860908688,0.1296607615837202,0.9391025641025641,624,586,0.9176623591137589,0.9559597272666565,0.6043613707165109,4494,2716,0.5899035495543736,0.6186101735453782,0.6306104129263914,4456,2810,0.6162554677879843,0.6447582765692006,0.6377607025246982,911,581,0.6059611047392509,0.6685506174427893,0.6311745334796927,911,575,0.599372055734898,0.6619600741161185,0.515625,256,132,0.453061872605631,0.5766168747752758,0.9047619047619048,126,114,0.8384170496172331,0.9455055368478003,0.11904761904761904,126,15,0.06976008998258386,0.18949571580875124
48.0,False,sbertall_lem,0.5724478594950604,9110,5215,0.562241249672495,0.5826041428358317,0.6355670103092783,1940,1233,0.613677897312835,0.6567237387527598,0.5553695955369595,7170,3982,0.5437953613454828,0.5668785647858657,,0,0,0.0,1.0,,0,0,0.0,1.0,0.15827774408732564,1649,261,0.1412309728582967,0.17671643540289042,0.8892921960072595,1653,1470,0.873031959842834,0.9036841471658623,0.20602526724975703,1029,212,0.1821213399952419,0.2321798242686378,0.8513119533527697,1029,876,0.8280874797121441,0.8719645086658457,0.07903225806451612,620,49,0.05945040719251442,0.10302702531737391,0.9519230769230769,624,594,0.9321140008502478,0.9666064963270792,0.5643079661771251,4494,2536,0.5497361372325733,0.578776698105443,0.5823608617594255,4456,2595,0.5677781657851354,0.5968421015305313,0.5861690450054885,911,534,0.5538040737957189,0.6180414919272057,0.5894621295279913,911,537,0.5570983206241886,0.6213362564442505,0.53125,256,136,0.4687087296322361,0.5919024215030173,0.8888888888888888,126,112,0.8222191779517012,0.9335845312502502,0.16666666666666666,126,21,0.11009097981128917,0.24144113376485973
51.0,False,sbertpara_lem,0.577277716794731,9110,5259,0.5670712825632771,0.5874341944233302,0.6494845360824743,1940,1260,0.6278546293727099,0.6706456092616488,0.5577405857740586,7170,3999,0.5461664549385342,0.5692496669201685,,0,0,0.0,1.0,,0,0,0.0,1.0,0.11461491813220133,1649,189,0.09998923145874733,0.1309223522377372,0.940713853599516,1653,1555,0.9279935808042611,0.9513927590251867,0.12730806608357628,1029,131,0.10800895990364436,0.14907397814223874,0.9358600583090378,1029,963,0.9189892515485083,0.9496095071838903,0.0935483870967742,620,58,0.07233434693266919,0.1191629602453338,0.9487179487179487,624,592,0.928129134098952,0.9642447440558121,0.5631953716065866,4494,2531,0.5486234658171714,0.5776640170241404,0.5926840215439856,4456,2641,0.5781021318158979,0.6070535123066256,0.6234906695938529,911,568,0.5911404057905729,0.6548284531369397,0.5861690450054885,911,534,0.5538040737957189,0.6180414919272057,0.55078125,256,141,0.48826598120868603,0.6114656448217674,0.9126984126984127,126,115,0.850129612256173,0.9540094558415906,0.18253968253968253,126,23,0.12182073637321739,0.2612015294534817
54.0,False,sbert2_lem,0.6079034028540066,9110,5538,0.5978077027142816,0.6178960926519486,0.6927835051546392,1940,1344,0.6716768854073902,0.7131784512075823,0.5849372384937238,7170,4194,0.5734339687327912,0.5963078426515667,,0,0,0.0,1.0,,0,0,0.0,1.0,0.20375985445724681,1649,336,0.1849053590974113,0.22402415323565156,0.8814277071990321,1653,1457,0.8648586287957012,0.8963219049141341,0.2400388726919339,1029,247,0.21468874877600247,0.26718255711660077,0.8668610301263362,1029,892,0.8446117237185042,0.8864053468060443,0.1435483870967742,620,89,0.11753950254095873,0.17323687861327675,0.905448717948718,624,565,0.8799878775155205,0.9265065750198751,0.5927903871829105,4494,2664,0.5783316252118271,0.6071498592493325,0.6241023339317774,4456,2781,0.6097467597119215,0.6382494439004125,0.6234906695938529,911,568,0.5911404057905729,0.6548284531369397,0.6300768386388584,911,574,0.5979494693709821,0.6610563668568776,0.55078125,256,141,0.48826598120868603,0.6114656448217674,0.8333333333333334,126,105,0.7585588662351402,0.8899090201887108,0.2698412698412698,126,34,0.19756479131692853,0.356694570747365
57.0,False,infersent1_long,0.5109769484083425,9110,4655,0.5006586379634411,0.5212410523315663,0.5283505154639175,1940,1025,0.5059287532716958,0.5505228537863319,0.5062761506276151,7170,3630,0.4946999314694921,0.5178528657730812,,0,0,0.0,1.0,,0,0,0.0,1.0,0.22437841115827775,1649,370,0.2046136079649474,0.24525387033147922,0.7483363581367211,1653,1237,0.726601028037705,0.7689558041990143,0.29057337220602525,1029,299,0.2632913474954566,0.31918977862438275,0.7531584062196307,1029,775,0.7255320197968227,0.7789987157915539,0.11451612903225807,620,71,0.09092094544745336,0.14254128191118753,0.7403846153846154,624,462,0.7044247462776765,0.7734216712401389,0.5126835781041389,4494,2304,0.497997199292198,0.5273716307711054,0.5094254937163375,4456,2270,0.49472587573581006,0.524126327890114,0.5466520307354555,911,498,0.5137259754348967,0.5790605911916088,0.5071350164654226,911,462,0.4741950932023804,0.5395292238611455,0.50390625,256,129,0.44132577861708966,0.566498863073768,0.7222222222222222,126,91,0.6353293700175493,0.7943810582784472,0.2857142857142857,126,36,0.21276461654326093,0.3726439244273836
60.0,False,infersent2_long,0.51602634467618,9110,4701,0.5057081968243352,0.5262906083540374,0.534020618556701,1940,1036,0.5115997379996255,0.5561938775868366,0.5111576011157601,7170,3665,0.4995815734063149,0.5227345119467994,,0,0,0.0,1.0,,0,0,0.0,1.0,0.1801091570648878,1649,297,0.16215909701015585,0.19946083825802913,0.7888687235329703,1653,1304,0.7683503387345958,0.8079789674572806,0.22546161321671526,1029,232,0.20058898471138079,0.25211451254729345,0.8066083576287658,1029,830,0.7814182508032662,0.8300355360895688,0.10483870967741936,620,65,0.08286859667488372,0.13128260443180914,0.7596153846153846,624,474,0.7244651035158011,0.7918052170836147,0.5166889185580774,4494,2322,0.5020028003075088,0.5313772438095912,0.5152603231597845,4456,2296,0.5005610768194557,0.5299615436951617,0.5565312843029637,911,507,0.5236087286347946,0.5889440417293619,0.5060373216245884,911,461,0.47309700301174884,0.5384311712148773,0.48828125,256,125,0.42652953741974875,0.5508500543759296,0.7301587301587301,126,92,0.643305429252635,0.8024352086830714,0.24603174603174602,126,31,0.177780820327551,0.3289306978579858
63.0,False,infersent1_lem,0.6012074643249177,9110,5477,0.5911114850266102,0.6112549035544911,0.6824742268041237,1940,1324,0.6613642888499444,0.7028647033067239,0.5792189679218968,7170,4153,0.5677154238315508,0.5906592122635435,,0,0,0.0,1.0,,0,0,0.0,1.0,0.16070345664038813,1649,265,0.1436611356763005,0.17944062663248547,0.8886872353297036,1653,1469,0.8724256628202742,0.9032868652156876,0.1924198250728863,1029,198,0.1689903838051947,0.21760852838762648,0.8551992225461613,1029,880,0.8324528975428558,0.8757217621211449,0.10806451612903226,620,67,0.08524728459125358,0.13529029837031598,0.9439102564102564,624,589,0.9225227077459424,0.960235518901963,0.5883400089007566,4494,2644,0.5738809061269308,0.6026990747528772,0.6157989228007181,4456,2744,0.6013308361249632,0.6300579541496464,0.6410537870472008,911,584,0.6092556937019733,0.6718460117460039,0.605927552140505,911,552,0.5735699091962859,0.6372548578140227,0.51171875,256,131,0.4491499456240704,0.5734704625802513,0.8253968253968254,126,104,0.7468149763608884,0.8840016324107324,0.19047619047619047,126,24,0.13001254708016116,0.2692105271060478
66.0,False,infersent2_lem,0.607244785949506,9110,5532,0.597149057655439,0.6172374444342937,0.681958762886598,1940,1323,0.6608486686420426,0.7023490300540896,0.5870292887029289,7170,4209,0.5755261219771973,0.5984000052138828,,0,0,0.0,1.0,,0,0,0.0,1.0,0.10794420861127957,1649,178,0.09361519618999714,0.12394437691384524,0.940713853599516,1653,1555,0.9279935808042611,0.9513927590251867,0.11564625850340136,1029,119,0.09705032731330171,0.13691072573071253,0.9319727891156463,1029,959,0.9146192526033272,0.9462119207922782,0.09516129032258064,620,59,0.07396735969044316,0.12078606539808695,0.9551282051282052,624,596,0.936099290865462,0.9689684882582293,0.5959056519804183,4494,2678,0.5814471352447949,0.6102654181069085,0.6216337522441652,4456,2770,0.6072779490161713,0.6357805893025746,0.6399560922063666,911,583,0.6081574924319524,0.6707475375994305,0.6190998902305159,911,564,0.5867476918355925,0.6504348727944099,0.4921875,256,126,0.4295886161418792,0.5547620828937347,0.8650793650793651,126,109,0.7943810564627265,0.9169113566115704,0.11904761904761904,126,15,0.06976008998258386,0.18949571580875124
69.0,False,infersent1topk_long,0.5074643249176729,9110,4623,0.4971459013966043,0.5177283188179055,0.5268041237113402,1940,1022,0.5043821216876829,0.5489762156578123,0.502231520223152,7170,3601,0.49065514204799887,0.5138080746398356,,0,0,0.0,1.0,,0,0,0.0,1.0,0.2189205579138872,1649,361,0.19946083775807794,0.2394944165710079,0.7477313974591652,1653,1236,0.7259957037633555,0.768350339323807,0.2857142857142857,1029,294,0.2584270593090723,0.31432734921417127,0.7512147716229349,1029,773,0.7235865210017121,0.7770522449380118,0.10806451612903226,620,67,0.08524728459125358,0.13529029837031598,0.7419871794871795,624,463,0.7060294436199971,0.7749663239486091,0.5062305295950156,4494,2275,0.4915437302962835,0.5209181494024875,0.5085278276481149,4456,2266,0.4938281524166128,0.5232286029244091,0.5422612513721186,911,494,0.509333657639995,0.5746680395964872,0.5027442371020856,911,458,0.4698027254120054,0.5354302093236856,0.4921875,256,126,0.4295886161418792,0.5547620828937347,0.7222222222222222,126,91,0.6353293700175493,0.7943810582784472,0.2619047619047619,126,33,0.18949571387846814,0.3448822324358412
72.0,False,infersent2topk_long,0.5296377607025247,9110,4825,0.5193749122818919,0.5399024676589779,0.545360824742268,1940,1058,0.5229417285499796,0.5675360175140101,0.5253835425383543,7170,3767,0.513808074336952,0.5369610388700792,,0,0,0.0,1.0,,0,0,0.0,1.0,0.17283201940570042,1649,285,0.15518351582112994,0.19187964666011714,0.8209316394434362,1653,1357,0.8016273823224032,0.8388391236505504,0.21671525753158405,1029,223,0.19232908041691843,0.2428833290486664,0.8211856171039844,1029,845,0.7964905977107977,0.8436373930652613,0.1,620,62,0.07797693535883737,0.12641619721922778,0.8205128205128205,624,512,0.7885918278519196,0.8492465261689597,0.5291499777481086,4494,2378,0.5144646735954795,0.5437277168458813,0.5298473967684022,4456,2361,0.5151490831158749,0.5445496176478481,0.5598243688254665,911,510,0.526902996061481,0.5922385953985937,0.5334796926454446,911,486,0.5005490379002773,0.5658830898507569,0.50390625,256,129,0.44132577861708966,0.566498863073768,0.7857142857142857,126,99,0.7030203877730643,0.8501296138497489,0.2222222222222222,126,28,0.15717843211880594,0.3049743398912561
75.0,False,infersent1topk_lem,0.5949506037321625,9110,5420,0.5847996196424736,0.6049977602000985,0.6695876288659793,1940,1299,0.648218613062973,0.6902341998137728,0.5747559274755928,7170,4121,0.5632521762796984,0.5861959389198527,,0,0,0.0,1.0,,0,0,0.0,1.0,0.16009702850212248,1649,264,0.14305361334210817,0.1785380645531398,0.8917120387174834,1653,1474,0.8757491812659546,0.9060043459866255,0.19047619047619047,1029,196,0.16754710186269567,0.21566202877575585,0.8610301263362488,1029,886,0.8382976426499995,0.8810633874321419,0.10967741935483871,620,68,0.08687658699993228,0.13691188138030683,0.9423076923076923,624,588,0.9209017536244646,0.9585918789459387,0.5827770360480641,4494,2619,0.5682065539474415,0.5971356158191491,0.6086175942549371,4456,2712,0.5941488673493502,0.6228758755528405,0.6333699231613611,911,577,0.6015683869106146,0.6641568865668996,0.6037321624588364,911,550,0.571373659628658,0.6350582870659403,0.5078125,256,130,0.44523791710626526,0.5704113838581208,0.8174603174603174,126,103,0.7387984705465183,0.8781792636267826,0.19047619047619047,126,24,0.13001254708016116,0.2692105271060478
78.0,False,infersent2topk_lem,0.6027442371020856,9110,5491,0.5926483205047767,0.6127917482936827,0.6752577319587629,1940,1310,0.6538903663611233,0.6959064834944328,0.5831241283124128,7170,4181,0.5716207704279797,0.5944946366999545,,0,0,0.0,1.0,,0,0,0.0,1.0,0.10733778047301394,1649,177,0.09300673960004749,0.12333656838829782,0.9431336963097399,1653,1559,0.9307115247491244,0.9535048190505905,0.11273080660835763,1029,116,0.09463599531098996,0.1335198932118531,0.9358600583090378,1029,963,0.9189892515485083,0.9496095071838903,0.09838709677419355,620,61,0.07703148306852182,0.12479345203238668,0.9551282051282052,624,596,0.936099290865462,0.9689684882582293,0.5916777926123721,4494,2659,0.5772189444119072,0.6060371616485349,0.6164721723518851,4456,2747,0.6020041476557529,0.6307312767332467,0.6355653128430296,911,579,0.603764736407387,0.6663537340576344,0.6190998902305159,911,564,0.5867476918355925,0.6504348727944099,0.50390625,256,129,0.44132577861708966,0.566498863073768,0.8888888888888888,126,112,0.8222191779517012,0.9335845312502502,0.11904761904761904,126,15,0.06976008998258386,0.18949571580875124
81.0,False,GPT-Neo-1.3B m1,0.5802414928649835,9110,5286,0.5700351690985835,0.5903430678477662,0.6386597938144329,1940,1239,0.6170273503843074,0.6598174314064268,0.5644351464435147,7170,4047,0.5528613138583442,0.5759445531596196,,0,0,0.0,1.0,,0,0,0.0,1.0,0.4366282595512432,1649,720,0.41265839832162843,0.4608782321776863,0.6243194192377496,1653,1032,0.6004423876869559,0.6476380647317443,0.6141885325558795,1029,632,0.5840851732941922,0.6438728621666748,0.4616132167152575,1029,475,0.4309801487132523,0.49222330255085234,0.14193548387096774,620,88,0.11591567844408934,0.17161812958048855,0.8926282051282052,624,557,0.8655766238602834,0.9152989439922135,0.5676457498887405,4494,2551,0.55307415412207,0.5821147456581686,0.5947037701974865,4456,2650,0.5801220451454667,0.6090734475671378,0.579582875960483,911,528,0.5472156400359238,0.6114521122533316,0.5894621295279913,911,537,0.5570983206241886,0.6213362564442505,0.5546875,256,142,0.49217733310003575,0.6153789639162932,0.5396825396825397,126,68,0.4522711532033151,0.6273560782225724,0.5634920634920635,126,71,0.47564483148930303,0.6484869797569028
84.0,False,GPT-Neo-1.3B m2,0.5823271130625686,9110,5305,0.5721208683408141,0.5924287727951942,0.6371134020618556,1940,1236,0.6154425046491794,0.6582705812345169,0.5675034867503487,7170,4069,0.5559994108100623,0.5789431364700317,,0,0,0.0,1.0,,0,0,0.0,1.0,0.47847180109157067,1649,789,0.4542062192446092,0.5027294128615047,0.6055656382335148,1653,1001,0.5816841633250471,0.6289082921636555,0.6491739552964043,1029,668,0.6190846393077322,0.6778928510936567,0.4509232264334305,1029,464,0.42028626833853205,0.48153031701407595,0.19516129032258064,620,121,0.16514154186468694,0.2281016149044959,0.8605769230769231,624,537,0.8310901361160891,0.8864408933533963,0.5720961281708945,4494,2571,0.5575248498534928,0.5865654862560529,0.5940305206463196,4456,2647,0.5794487404366292,0.6084001354340889,0.5784851811196488,911,527,0.5461175749315359,0.6103539008352663,0.5938529088913282,911,541,0.5614906838315896,0.6257293575405478,0.5546875,256,142,0.49217733310003575,0.6153789639162932,0.5,126,63,0.41247687235528835,0.5875231276452908,0.6031746031746031,126,76,0.5149619594274166,0.6870358526560951
87.0,False,Llama2-7B m1,0.6431394072447859,9110,5859,0.6332095133345375,0.6529687030141866,0.6835051546391753,1940,1326,0.6623955319218485,0.7038960537106933,0.6322175732217573,7170,4533,0.6209254915695608,0.6433211077613337,,0,0,0.0,1.0,,0,0,0.0,1.0,0.6537295330503335,1649,1078,0.6304046529413649,0.6765025710317359,0.5136116152450091,1653,849,0.48941132385356045,0.5378168565501966,0.8192419825072886,1029,843,0.7945437675023294,0.8416888541468157,0.3333333333333333,1029,343,0.30509668586844324,0.3629333868691702,0.3790322580645161,620,235,0.341046769477911,0.41850557562190016,0.8108974358974359,624,506,0.7781788615560877,0.8399002243888636,0.6317311971517579,4494,2839,0.6174974699195344,0.6457591938258116,0.6555206463195691,4456,2921,0.6413916322550377,0.6694458558702827,0.6355653128430296,911,579,0.603764736407387,0.6663537340576344,0.672886937431394,911,613,0.6416480800861037,0.7031461417901511,0.61328125,256,157,0.5508500526194141,0.6720960007161325,0.4365079365079365,126,55,0.35151302024309716,0.524355168510697,0.7936507936507936,126,100,0.7147911931274133,0.8582725182097909
90.0,False,Llama2-13B m1,0.6472008781558727,9110,5896,0.637325878498352,0.6569752913095213,0.6829896907216495,1940,1325,0.6618799099407606,0.7033803778572993,0.6375174337517434,7170,4571,0.6262951555908871,0.6486112936273726,,0,0,0.0,1.0,,0,0,0.0,1.0,0.6967859308671922,1649,1149,0.6740758865417547,0.7186565436959125,0.4748941318814277,1653,785,0.4506866622711292,0.49909239984298137,0.8542274052478134,1029,879,0.8310096154729707,0.8747464409194925,0.27988338192419826,1029,288,0.25308740771748134,0.30849218335478823,0.43548387096774194,620,270,0.39672530556645413,0.47498815483443413,0.7964743589743589,624,497,0.7629479903692266,0.8269982778671878,0.6344014241210503,4494,2851,0.6201679596797718,0.6484297378710903,0.6622531418312387,4456,2951,0.6482364712194597,0.6760662908366308,0.6421514818880352,911,585,0.6103539000139526,0.6729444954241173,0.6926454445664105,911,631,0.6619600733148767,0.7219976431194424,0.58203125,256,149,0.5195567961083979,0.6427799262102283,0.373015873015873,126,47,0.2920415207800504,0.4602271231669292,0.7857142857142857,126,99,0.7030203877730643,0.8501296138497489
93.0,False,Llama2-7B m2,0.6549945115257958,9110,5967,0.6451199497338829,0.664714279253462,0.6896907216494845,1940,1338,0.6685830668435523,0.7100842686206826,0.6456066945606694,7170,4629,0.6344543979548998,0.6566310916824133,,0,0,0.0,1.0,,0,0,0.0,1.0,0.6543359611885992,1649,1079,0.6310112558809207,0.6771092461546753,0.5601935874168179,1653,926,0.5360016314610798,0.5841045442572428,0.793002915451895,1029,816,0.7668470491938936,0.8169048871599545,0.40816326530612246,1029,420,0.37847471143439293,0.43875735579272007,0.4241935483870968,620,263,0.3854271433986379,0.46369227086800674,0.8108974358974359,624,506,0.7781788615560877,0.8399002243888636,0.6435246995994659,4494,2892,0.6294028731357848,0.6574421678339788,0.6674147217235189,4456,2974,0.6533986805686091,0.6811155717105044,0.6432491767288694,911,586,0.6114521114320025,0.6740429887996118,0.677277716794731,911,617,0.6460414165036681,0.7069807834299586,0.6328125,256,162,0.5704113820206567,0.6901906007971333,0.47619047619047616,126,60,0.38858317237197515,0.5636432366834457,0.7857142857142857,126,99,0.7030203877730643,0.8501296138497489
96.0,False,Llama2-13B m2,0.6684961580680571,9110,6090,0.6587317132247359,0.6781065285214232,0.6974226804123711,1940,1353,0.6765725894955503,0.7175582305808866,0.6606694560669456,7170,4737,0.6495876571990495,0.6715548721567584,,0,0,0.0,1.0,,0,0,0.0,1.0,0.6919345057610673,1649,1141,0.6692225963206937,0.7138025200057467,0.5420447670901392,1653,896,0.5178494933484569,0.5659672904305483,0.8299319727891157,1029,854,0.8057237471419385,0.8519005259058829,0.38289601554907676,1029,394,0.35321009875096365,0.4129983544932183,0.4629032258064516,620,287,0.42334734335326935,0.5024204891433064,0.8044871794871795,624,502,0.7709784946458778,0.8343076899485283,0.6548731642189586,4494,2943,0.6407525854617994,0.6686801060041819,0.6844703770197487,4456,3050,0.6706795225123379,0.6980608678992991,0.6619099890230515,911,603,0.6301225557778044,0.6921595549604398,0.7069154774972558,911,644,0.6762400039126436,0.736088006186182,0.640625,256,164,0.5801668084514536,0.6974946215991402,0.5238095238095238,126,66,0.43635676331655426,0.6114168276280249,0.746031746031746,126,94,0.6630918224894367,0.8160147570540541
99.0,False,Llama2-70B m1,0.6848518111964874,9110,6239,0.6751977123440097,0.6943530583337378,0.7242268041237113,1940,1405,0.7038960531818694,0.7438524106824724,0.6741980474198047,7170,4834,0.6632560868832706,0.6850145623366702,,0,0,0.0,1.0,,0,0,0.0,1.0,0.7204366282595512,1649,1188,0.6980363534124586,0.7417044862014637,0.5366001209921355,1653,887,0.5124038787113709,0.5608099452835543,0.8620019436345967,1029,887,0.8392718995204201,0.8820389552182311,0.3770651117589893,1029,388,0.347868467191526,0.4071653375224532,0.4854838709677419,620,301,0.4459410873705872,0.5250118461849271,0.7996794871794872,624,499,0.766159966561998,0.8294815997030569,0.6673342234089897,4494,2999,0.6533257584557592,0.6810308758971615,0.7035457809694794,4456,3135,0.6898691977332972,0.7168001114440616,0.6882546652030735,911,627,0.6570252911404699,0.7179683186231349,0.7277716794731065,911,663,0.6976526945957047,0.7558441160025926,0.65234375,256,167,0.5919024199441534,0.7092517956999866,0.48412698412698413,126,61,0.39654956519299756,0.5716019423567679,0.8095238095238095,126,102,0.7307894728939521,0.8699874529198388
102.0,False,Llama2-70B m2,0.6992316136114161,9110,6370,0.6896877904172914,0.7086236703606034,0.7309278350515463,1940,1418,0.7105999615110623,0.7502951008279277,0.690655509065551,7170,4952,0.6798536789150972,0.7012631394788441,,0,0,0.0,1.0,,0,0,0.0,1.0,0.7265009096422074,1649,1198,0.7044026353032546,0.7477729068544972,0.5856019358741682,1653,968,0.561415033324018,0.609214442103478,0.8532555879494655,1029,878,0.8300355354455389,0.8737711874812064,0.45481049562682213,1029,468,0.42417498423225936,0.4854186808137923,0.5161290322580645,620,320,0.47660183661955813,0.5556726958802608,0.8012820512820513,624,500,0.7677660658087523,0.8310901368756143,0.6866933689363596,4494,3086,0.6729085600055176,0.7001688228673031,0.7134201077199281,4456,3179,0.6999677833255377,0.7265631459755475,0.6981339187705817,911,636,0.6674521704142852,0.7272965388059893,0.7288693743139407,911,664,0.6987513587944156,0.756943276614231,0.6796875,256,174,0.6192925324749142,0.7346581225667599,0.5396825396825397,126,68,0.4522711532033151,0.6273560782225724,0.8095238095238095,126,102,0.7307894728939521,0.8699874529198388
